Date,BLH_passed,AMS_passed,Att.flow_cfs,Turbine.flow_cfs,Water.temp_max,Water.temp_min,Water.temp_mean,Discharge_max,Discharge_min,Discharge_mean,DO_max,DO_min,DO_mean
2/19/1999,0,"16,938",,"2,800.63",,,,,,"5,890.00",,,
2/20/1999,0,"12,781",,"6,055.25",,,,,,"6,330.00",,,
2/21/1999,0,23,,"9,715.96",,,,,,"9,900.00",,,
2/22/1999,0,"2,104",,"9,252.08",,,,,,"9,250.00",,,
2/23/1999,0,5,,"16,118.58",,,,,,"16,100.00",,,
2/24/1999,0,1,,"12,028.21",,,,,,"12,000.00",,,
2/25/1999,1,709,,"3,434.46",,,,,,"3,430.00",,,
2/26/1999,0,"2,242",,0,,,,,,0,,,
2/27/1999,0,"7,465",,"1,478.21",,,,,,"1,480.00",,,
2/28/1999,0,"14,211",,0,,,,,,0,,,
3/1/1999,160,"3,821",,"5,333.00",,,,,,"5,330.00",,,
3/2/1999,4,"2,129",,"10,694.92",,,,,,"10,700.00",,,
3/3/1999,3,11,,"13,002.88",,,,,,"13,000.00",,,
3/4/1999,2,211,,"12,869.13",,,,,,"12,900.00",,,
3/5/1999,136,113,,"15,031.17",,,,,,"15,000.00",,,
3/6/1999,148,189,,"8,049.96",,,,,,"8,050.00",,,
3/7/1999,321,"1,254",,"7,608.33",,,,,,"7,600.00",,,
3/8/1999,43,155,,"14,820.46",,,,,,"14,800.00",,,
3/9/1999,303,27,,"13,083.79",,,,,,"13,100.00",,,
3/10/1999,52,"1,929",,"8,519.63",,,,,,"8,520.00",,,
3/11/1999,100,"3,759",,"5,067.21",,,,,,"5,070.00",,,
3/12/1999,224,"1,336",,"3,865.33",,,,,,"3,860.00",,,
3/13/1999,3,"3,155",,"3,326.71",,,,,,"3,330.00",,,
3/14/1999,458,"1,791",,"3,452.29",,,,,,"3,450.00",,,
3/15/1999,311,"8,191",,"3,324.00",,,,,,"3,320.00",,,
3/16/1999,279,"3,678",,"3,161.00",,,,,,"3,160.00",,,
3/17/1999,324,"5,783",,"3,717.46",,,,,,"3,720.00",,,
3/18/1999,361,"20,384",,"3,705.38",,,,,,"3,700.00",,,
3/19/1999,158,"13,508",,"3,336.58",,,,,,"3,340.00",,,
3/20/1999,24,"10,902",,"3,338.38",,,,,,"3,340.00",,,
3/21/1999,540,"20,455",,"3,298.13",,,,,,"3,300.00",,,
3/22/1999,75,"3,199",,"3,377.00",,,,,,"3,380.00",,,
3/23/1999,"2,010","11,368",,"3,757.08",,,,,,"3,760.00",,,
3/24/1999,"18,882","12,356",,"3,551.79",,,,,,"3,550.00",,,
3/25/1999,542,"10,350",,"3,524.71",,,,,,"3,520.00",,,
3/26/1999,339,"8,219",,"3,038.58",,,,,,"3,040.00",,,
3/27/1999,616,"1,723",,"3,885.83",,,,,,"3,890.00",,,
3/28/1999,"3,704",907,,"2,875.79",,,,,,"2,880.00",,,
3/29/1999,"2,284","3,041",,"3,408.25",,,,,,"3,410.00",,,
3/30/1999,"2,153","4,316",,"3,392.71",,,,,,"3,390.00",,,
3/31/1999,"2,024","5,687",,"3,578.38",,,,,,"3,580.00",,,
4/1/1999,"3,239","3,592",,"3,453.00",,,,,,"3,450.00",,,
4/2/1999,"51,454","1,286",,"3,618.88",,,,,,"3,620.00",,,
4/3/1999,"1,217","6,666",,"3,923.83",,,,,,"3,920.00",,,
4/4/1999,"5,630","11,830",,"3,583.67",,,,,,"3,580.00",,,
4/5/1999,"1,446","4,766",,"3,422.71",,,,,,"3,420.00",,,
4/6/1999,221,"3,565",,"3,485.92",,,,,,"3,490.00",,,
4/7/1999,"20,499","7,381",,"3,641.08",,,,,,"3,640.00",,,
4/8/1999,"2,778","1,498",,"3,917.75",,,,,,"3,920.00",,,
4/9/1999,"8,233","6,053",,"3,345.54",,,,,,"3,350.00",,,
4/10/1999,"8,939","5,861",,"3,103.00",,,,,,"3,100.00",,,
4/11/1999,618,"3,253",,"3,169.75",,,,,,"3,170.00",,,
4/12/1999,"4,405","2,624",,"3,566.25",,,,,,"3,570.00",,,
4/13/1999,"1,182","1,077",,"3,199.00",,,,,,"3,200.00",,,
4/14/1999,"1,769","3,059",,"2,892.00",,,,,,"2,890.00",,,
4/15/1999,"2,773","2,107",,"2,900.21",,,,,,"2,900.00",,,
4/16/1999,"10,610","2,864",,"2,934.33",,,,,,"2,930.00",,,
4/17/1999,583,"1,507",,"2,901.50",,,,,,"2,900.00",,,
4/18/1999,"1,032",167,,"3,199.42",,,,,,"3,200.00",,,
4/19/1999,"2,705","1,096",,"2,901.08",,,,,,"2,900.00",,,
4/20/1999,470,"3,790",,"1,632.00",,,,,,"1,630.00",,,
4/21/1999,"1,785","3,544",,0,,,,,,34,,,
4/22/1999,"8,986","2,303",,"1,426.63",,,,,,961,,,
4/23/1999,"1,158","1,808",,0,,,,,,0,,,
4/24/1999,253,626,,"1,218.46",,,,,,763,,,
4/25/1999,275,"1,351",,0,,,,,,0,,,
4/26/1999,255,464,,0,,,,,,0,,,
4/27/1999,227,334,,50,,,,,,0,,,
4/28/1999,391,234,,0,,,,,,0,,,
4/29/1999,117,240,,0,,,,,,0,,,
2/15/2000,2,87,,"7,771.08",,,,,,"6,820.00",,,
2/16/2000,166,"1,731",,"14,628.79",,,,,,"15,200.00",,,
2/17/2000,28,527,,"14,733.21",,,,,,"15,300.00",,,
2/18/2000,0,263,,"14,738.88",,,,,,"15,500.00",,,
2/19/2000,5,0,,"13,612.29",,,,,,"14,900.00",,,
2/20/2000,0,0,,"19,924.00",,,,,,"16,200.00",,,
2/21/2000,73,"1,049",,"14,305.00",,,,,,"16,400.00",,,
2/22/2000,83,858,,"13,733.00",,,,,,"15,200.00",,,
2/23/2000,0,"3,419",,"15,607.13",,,,,,"17,200.00",,,
2/24/2000,61,41,,"14,229.04",,,,,,"15,800.00",,,
2/25/2000,"1,533","2,831",,"8,212.21",,,,,,"11,900.00",,,
2/26/2000,"2,249","3,984",,"11,045.12",,,,,,"11,400.00",,,
2/27/2000,880,"11,954",,"8,718.54",,,,,,"9,830.00",,,
2/28/2000,76,"5,302",,"9,894.04",,,,,,"11,000.00",,,
2/29/2000,747,"52,091",,"6,227.33",,,,,,"6,230.00",,,
3/1/2000,448,"6,251",,"8,218.33",,,,,,"7,460.00",,,
3/2/2000,76,"23,969",,"6,984.00",,,,,,"7,530.00",,,
3/3/2000,3,"32,158",,"5,721.04",,,,,,"5,570.00",,,
3/4/2000,8,"4,291",,"10,208.58",,,,,,"10,000.00",,,
3/5/2000,"2,001","10,496",,"4,736.04",,,,,,"4,810.00",,,
3/6/2000,"3,614","15,272",,"4,458.87",,,,,,"4,660.00",,,
3/7/2000,"9,326","37,815",,"5,903.50",,,,,,"5,590.00",,,
3/8/2000,90,"16,482",,"7,663.29",,,,,,"7,210.00",,,
3/9/2000,"30,015","14,941",,"4,705.99",,,,,,"4,860.00",,,
3/10/2000,429,"26,591",,"5,159.25",,,,,,"5,140.00",,,
3/11/2000,314,"31,342",,"4,560.12",,,,,,"4,620.00",,,
3/12/2000,"1,208","21,144",,"4,595.79",,,,,,"4,590.00",,,
3/13/2000,977,"11,840",,"4,734.58",,,,,,"4,670.00",,,
3/14/2000,"7,814","8,223",,"5,386.12",,,,,,"5,410.00",,,
3/15/2000,"9,136","14,384",,"4,319.83",,,,,,"4,460.00",,,
3/16/2000,"1,302","17,785",,"4,609.37",,,,,,"4,590.00",,,
3/17/2000,"108,594","12,882",,"4,450.00",,,,,,"4,470.00",,,
3/18/2000,"2,702","12,602",,"6,542.00",,,,,,"6,030.00",,,
3/19/2000,977,"11,717",,"4,701.00",,,,,,"4,690.00",,,
3/20/2000,450,"2,727",,"11,446.87",,,,,,"10,700.00",,,
3/21/2000,502,"3,842",,"10,764.62",,,,,,"10,100.00",,,
3/22/2000,"4,434",667,,"14,819.37",,,,,,"15,700.00",,,
3/23/2000,"4,564","1,263",,"16,644.41",,,,,,"17,000.00",,,
3/24/2000,"48,786","1,143",,"16,566.58",,,,,,"17,300.00",,,
3/25/2000,140,651,,"16,363.46",,,,,,"17,300.00",,,
3/26/2000,944,"1,909",,"16,407.37",,,,,,"17,300.00",,,
3/27/2000,53,"1,336",,"17,372.00",,,,,,"17,900.00",,,
3/28/2000,"4,400","2,941",,"16,867.00",,,,,,"17,700.00",,,
3/29/2000,"176,766","8,315",,"13,729.79",,,,,,"15,800.00",,,
3/30/2000,"1,093","10,480",,"15,072.00",,,,,,"16,200.00",,,
3/31/2000,"2,351","4,801",,"16,531.79",,,,,,"16,800.00",,,
4/1/2000,"32,043","18,503",,"11,696.33",,,,,,"14,400.00",,,
4/2/2000,"5,686","11,224",,"15,252.00",,,,,,"15,400.00",,,
4/3/2000,"6,819","18,591",,"11,491.00",,,,,,"13,600.00",,,
4/4/2000,"47,405","15,053",,"11,291.04",,,,,,"13,000.00",,,
4/5/2000,"1,760","3,712",,"9,949.41",,,,,,"11,300.00",,,
4/6/2000,"8,215","4,104",,"10,505.87",,,,,,"11,900.00",,,
4/7/2000,"9,511","1,882",,"13,347.83",,,,,,"13,700.00",,,
4/8/2000,"9,887","9,377",,"10,023.04",,,,,,"11,600.00",,,
4/9/2000,982,490,,"13,541.92",,,,,,"14,300.00",,,
4/10/2000,139,"1,170",,"16,007.33",,,,,,"16,000.00",,,
4/11/2000,"4,315","11,035",,"7,515.45",,,,,,"10,700.00",,,
4/12/2000,"14,757","6,083",,"11,604.00",,,,,,"11,300.00",,,
4/13/2000,"3,545","4,405",,"8,330.66",,,,,,"9,870.00",,,
4/14/2000,"3,129","1,891",,"12,687.08",,,,,,"13,700.00",,,
4/15/2000,"1,966","2,296",,"7,823.00",,,,,,"9,520.00",,,
4/16/2000,"49,318","6,669",,"7,707.12",,,,,,"8,240.00",,,
4/17/2000,"1,288",742,,"14,745.08",,,,,,"14,200.00",,,
4/18/2000,"12,355","1,227",,"12,516.75",,,,,,"14,000.00",,,
4/19/2000,"14,535","1,021",,"10,091.00",,,,,,"12,500.00",,,
4/20/2000,"15,988","2,857",,"9,204.62",,,,,,"10,900.00",,,
4/21/2000,"2,372","1,900",,"5,540.99",,,,,,"6,340.00",,,
4/22/2000,"3,349","2,012",,"6,259.95",,,,,,"6,080.00",,,
4/23/2000,698,"2,054",,"5,908.83",,,,,,"5,740.00",,,
4/24/2000,567,"1,346",,"5,111.58",,,,,,"5,410.00",,,
4/25/2000,944,691,,"5,978.20",,,,,,"5,990.00",,,
4/26/2000,419,"1,645",,"5,445.71",,,,,,"5,580.00",,,
4/27/2000,"3,583",388,,"5,776.91",,,,,,"5,850.00",,,
4/28/2000,"3,377",765,,"5,743.04",,,,,,"5,850.00",,,
4/29/2000,420,696,,"6,098.54",,,,,,"6,100.00",,,
4/30/2000,451,920,,"5,893.71",,,,,,"5,680.00",,,
5/1/2000,883,463,,"3,027.87",,,,,,"3,740.00",,,
5/2/2000,"1,974",387,,"2,783.91",,,,,,"3,010.00",,,
5/3/2000,318,681,,"2,405.96",,,,,,"2,260.00",,,
5/4/2000,263,546,,"1,861.87",,,,,,"1,850.00",,,
5/5/2000,320,493,,389.04,,,,,,389,,,
2/21/2001,"4,616","4,462",28.85,0,,,,,,0,,,
2/22/2001,28,963,40.16,0,,,,,,411,,,
2/23/2001,436,497,46.08,"1,491.00",,,,,,"1,490.00",,,
2/24/2001,67,"2,640",41.96,0,,,,,,0,,,
2/25/2001,15,"1,952",41.96,0,,,,,,0,,,
2/26/2001,64,"1,853",43.62,0,,,,,,0,,,
2/27/2001,485,"2,975",46.6,0,,,,,,0,,,
2/28/2001,59,"1,760",46.32,772,,,,,,782,,,
3/1/2001,"62,839","1,572",45.72,311,,,,,,324,,,
3/2/2001,"1,186","1,835",45.64,0,,,,,,0,,,
3/3/2001,332,"2,534",38.11,0,,,,,,0,,,
3/4/2001,"3,032","1,601",41.74,0,,,,,,0,,,
3/5/2001,688,"1,562",70,740,,,,,,739,,,
3/6/2001,13,"1,352",40.06,924,,,,,,924,,,
3/7/2001,"1,022","2,353",41.14,,,,,,,906,,,
3/8/2001,"14,860","1,039",42.23,902,,,,,,902,,,
3/9/2001,"12,389","1,333",46.43,0,,,,,,0,,,
3/10/2001,"41,805",913,42.81,0,,,,,,0,,,
3/11/2001,"11,482","1,028",45.44,0,,,,,,0,,,
3/12/2001,"21,744",552,43,0,,,,,,0,,,
3/13/2001,"184,479","1,798",46.28,0,,,,,,0,,,
3/14/2001,"33,629","1,641",41.67,0,,,,,,0,,,
3/15/2001,"62,561",501,47.49,0,,,,,,0,,,
3/16/2001,"154,202",413,41.94,0,,,,,,0,,,
3/17/2001,"25,803",547,42.42,0,,,,,,0,,,
3/18/2001,"2,376","2,088",41.02,427,,,,,,414,,,
3/19/2001,941,"2,225",74,"1,098.00",,,,,,"1,100.00",,,
3/20/2001,"37,890",464,47.07,816,,,,,,520,,,
3/21/2001,"45,107",135,82.14,0,,,,,,79.4,,,
3/22/2001,"157,414",806,45.17,,,,,,,414,,,
3/23/2001,"63,592",159,116.53,0,,,,,,134,,,
3/24/2001,"200,136","2,645",114.68,0,,,,,,135,,,
3/25/2001,"94,143",855,114.35,0,,,,,,159,,,
3/26/2001,"56,070",28,115.7,0,,,,,,166,,,
3/27/2001,0,0,0,"1,047.00",,,,,,662,,,
3/28/2001,0,0,0,"1,650.00",,,,,,"1,030.00",,,
3/29/2001,"51,168",462,146.72,"1,177.00",,,,,,785,,,
3/30/2001,"229,442","2,048",187.77,"1,482.00",,,,,,"1,550.00",,,
3/31/2001,"43,148",963,190.35,"8,729.00",,,,,,"8,270.00",,,
4/1/2001,"3,141","1,052",243.19,"9,620.00",,,,,,"8,930.00",,,
4/2/2001,"2,270",631,227.93,"10,468.00",,,,,,"10,500.00",,,
4/3/2001,654,68,205.04,"9,407.00",,,,,,"9,350.00",,,
4/4/2001,"1,046","1,059",199.46,"15,345.00",,,,,,"16,000.00",,,
4/5/2001,475,803,285.46,"20,121.00",,,,,,"18,800.00",,,
4/6/2001,"10,214","3,295",349.33,"16,113.00",,,,,,"16,000.00",,,
4/7/2001,"179,075","13,172",328.52,"13,299.00",,,,,,"13,900.00",,,
4/8/2001,"14,876","19,267",340.5,"12,401.00",,,,,,"12,700.00",,,
4/9/2001,"2,394","17,971",309.97,"13,725.00",,,,,,"13,000.00",,,
4/10/2001,"1,112","13,967",343.05,"8,786.00",,,,,,"9,100.00",,,
4/11/2001,"5,434","10,041",343.65,"6,773.00",,,,,,"7,190.00",,,
4/12/2001,"7,418","10,046",354.32,"4,544.00",,,,,,"5,280.00",,,
4/13/2001,488,"2,650",360.49,"3,007.00",,,,,,"3,410.00",,,
4/14/2001,"1,688","4,067",338.58,"3,032.00",,,,,,"3,700.00",,,
4/15/2001,937,"2,694",336.83,"1,471.00",,,,,,"1,970.00",,,
4/16/2001,"3,235","2,377",314.03,"1,408.00",,,,,,"1,690.00",,,
4/17/2001,107,873,212.84,"2,029.00",,,,,,"1,740.00",,,
4/18/2001,521,913,229.36,0,,,,,,587,,,
4/19/2001,137,850,185.29,0,,,,,,273,,,
4/20/2001,70,641,65.89,0,,,,,,224,,,
4/21/2001,491,573,66.49,0,,,,,,348,,,
4/22/2001,288,"1,182",79.76,0,,,,,,0,,,
4/23/2001,136,885,74.48,556,,,,,,556,,,
4/24/2001,"1,278","1,222",62.64,0,,,,,,0,,,
4/25/2001,66,306,65.56,0,,,,,,0,,,
4/26/2001,81,312,56.02,672,,,,,,534,,,
4/27/2001,14,117,81.69,444,,,,,,"1,130.00",,,
4/28/2001,897,626,93.09,0,,,,,,0,,,
4/29/2001,435,870,80.63,0,,,,,,0,,,
4/30/2001,26,296,74.32,0,,,,,,0,,,
5/1/2001,0,173,64.13,0,,,,,,0,,,
5/2/2001,0,40,40.28,0,,,,,,0,,,
1/31/2002,0,661,34.64,0,,,,350,-92.3,51.3,,,
2/1/2002,1,363,15.63,0,,,,167,-109,14.9,,,
2/2/2002,0,0,0,0,,,,150,-188,10.6,,,
2/3/2002,0,0,0,0,,,,167,-59.5,34.8,,,
2/4/2002,325,4,27.45,591,,,,"16,800.00",-43.5,714,,,
2/5/2002,0,0,0,0,,,,NA,NA,0,,,
2/6/2002,0,0,23.06,0,,,,168,-143,23.5,,,
2/7/2002,0,0,0,0,,,,205,-11.3,78.3,,,
2/8/2002,0,0,0,0,,,,268,-43.9,84.4,,,
2/9/2002,0,0,0,0,,,,152,-126,32.8,,,
2/10/2002,0,0,0,0,,,,152,-60.5,46,,,
2/11/2002,7,373,27.4,0,,,,315,-92.1,89.6,,,
2/12/2002,0,0,0,339,,,,"15,800.00",-95,389,,,
2/13/2002,0,0,0,0,,,,168,-108,27.7,,,
2/14/2002,0,0,0,0,,,,119,-206,0,,,
2/15/2002,0,0,0,0,,,,119,-76.7,33.2,,,
2/16/2002,0,0,0,0,,,,200,-108,49.2,,,
2/17/2002,0,0,0,0,,,,461,-11,153,,,
2/18/2002,25,"2,417",70.35,698,,,,"17,500.00",5.07,738,,,
2/19/2002,1,164,84.86,0,,,,352,5.19,145,,,
2/20/2002,0,766,87.31,0,,,,240,5.19,114,,,
2/21/2002,25,"1,576",87.45,0,,,,270,-44.3,78.1,,,
2/22/2002,20,690,87.34,0,,,,303,-27.6,141,,,
2/23/2002,50,522,87.52,45,,,,389,-11.3,115,,,
2/24/2002,6,114,87.53,0,,,,357,5.26,139,,,
2/25/2002,125,"1,530",85.16,"1,519.00",,,,"18,900.00",-57.3,"1,600.00",,,
2/26/2002,257,"1,199",81.25,0,,,,228,-94.1,90.1,,,
2/27/2002,60,"1,425",81.25,"1,017.00",,,,"15,800.00",-135,894,,,
2/28/2002,507,507,81.25,319,,,,"15,700.00",-348,588,,,
3/1/2002,14,39,60.66,0,,,,259,-11.6,88.2,,,
3/2/2002,11,0,86.37,0,,,,265,-63.3,73.1,,,
3/3/2002,2,788,85.43,0,,,,211,-62.5,84.5,,,
3/4/2002,13,331,87.53,881,,,,"17,200.00",-20.8,"1,050.00",,,
3/5/2002,1,58,83.35,0,,,,346,5.34,134,,,
3/6/2002,2,"1,231",71.7,0,,,,274,-11.3,103,,,
3/7/2002,4,684,68.92,172,,,,"11,100.00",-60.6,339,,,
3/8/2002,64,517,70.76,0,,,,205,-162,66.4,,,
3/9/2002,"3,695","13,997",68.23,23,,,,"1,930.00",-273,131,,,
3/10/2002,356,"14,225",85.76,0,,,,439,-27.7,162,,,
3/11/2002,10,"1,468",66.41,0,,,,256,-159,66.3,,,
3/12/2002,2,"1,187",86.07,0,,,,290,-43.6,94.8,,,
3/13/2002,193,"2,827",72.31,0,,,,188,-94.8,62.4,,,
3/14/2002,"37,677","3,766",86.08,0,,,,274,-27.4,100,,,
3/15/2002,"1,281","3,271",88.28,0,,,,352,-77.3,91.9,,,
3/16/2002,127,"5,613",74.79,0,,,,321,-78.5,68.2,,,
3/17/2002,18,"6,285",73.26,0,,,,272,-62.4,99.6,,,
3/18/2002,473,"3,872",73.99,605,,,,"16,300.00",-422,662,,,
3/19/2002,289,"4,889",70.26,38,,,,"11,800.00",-196,210,,,
3/20/2002,"19,380","1,590",76.42,0,,,,206,-176,74.1,,,
3/21/2002,658,57,69.1,0,,,,224,-43.6,98.8,,,
3/22/2002,"16,701",298,74.58,0,,,,372,-11.3,139,,,
3/23/2002,"47,832",774,73.52,0,,,,287,-293,99.2,,,
3/24/2002,"42,511","1,142",119.43,0,,,,370,-248,146,,,
3/25/2002,"37,246","1,859",85.64,985,,,,"19,300.00",-329,"2,920.00",,,
3/26/2002,"69,875","1,524",93.49,0,,,,"1,920.00",-482,128,,,
3/27/2002,"29,169","4,196",93.49,130,,,,"15,600.00",-126,495,,,
3/28/2002,995,392,71.88,0,,,,224,-44.3,97,,,
3/29/2002,"4,395","1,493",93.49,0,,,,461,-128,120,,,
3/30/2002,319,"1,686",68.07,0,,,,257,-28.2,91.5,,,
3/31/2002,"3,994","6,289",87.48,0,,,,400,-232,146,,,
4/1/2002,492,"1,210",75.45,0,,,,379,-77.5,108,,,
4/2/2002,"22,010","2,804",71.02,0,,,,399,-60.5,137,,,
4/3/2002,"1,995","1,640",90.38,413,,,,"14,000.00",-161,510,,,
4/4/2002,809,"3,449",89.32,0,,,,206,-27.9,84.6,,,
4/5/2002,"2,421",865,79.17,0,,,,341,-61.6,121,,,
4/6/2002,"5,162","1,043",69.34,0,,,,272,-44.3,127,,,
4/7/2002,"7,981","1,666",89.86,0,,,,281,-28.4,109,,,
4/8/2002,"23,141","2,248",78.44,0,,,,348,-27.6,130,,,
4/9/2002,"9,566","1,236",71.08,0,,,,397,-27.6,155,,,
4/10/2002,"1,333","1,261",77.36,0,,,,209,-27.9,92.2,,,
4/11/2002,536,"1,355",70.64,0,,,,154,-214,4.64,,,
4/12/2002,43,"1,855",80.21,47,,,,"7,940.00",-95.5,173,,,
4/13/2002,"19,000","2,912",68.84,0,,,,"9,880.00",-45.3,202,,,
4/14/2002,"3,720","4,253",89.84,77,,,,"9,880.00",-227,190,,,
4/15/2002,"2,345","2,556",75.69,0,,,,"8,600.00",-78.5,163,,,
4/16/2002,165,"2,008",69.7,207,,,,"8,600.00",-255,272,,,
4/17/2002,8,809,79.86,0,,,,391,-27.8,128,,,
4/18/2002,0,753,48.75,"1,863.00",,,,"12,900.00",-44.1,"1,790.00",,,
4/19/2002,0,"3,063",77.8,100,,,,"5,220.00",-338,465,,,
4/20/2002,169,"1,190",57.76,0,,,,507,-94.8,153,,,
4/21/2002,512,451,87.45,845,,,,"16,300.00",-171,911,,,
4/22/2002,0,462,71.99,0,,,,318,-28.9,124,,,
4/23/2002,0,184,71.77,0,,,,373,-44.8,118,,,
4/24/2002,17,121,77.51,0,,,,325,-62.1,110,,,
4/25/2002,11,69,71.14,0,,,,222,-61,89.3,,,
4/26/2002,0,70,75.78,0,,,,190,-94.8,48.1,,,
4/27/2002,0,137,93.92,0,,,,216,-61.6,69,,,
4/28/2002,0,68,113.66,0,,,,289,-193,78.8,,,
4/29/2002,0,133,102.43,382,,,,"16,800.00",-450,"1,550.00",,,
4/30/2002,0,?,84.72,0,,,,217,-130,56.6,,,
5/1/2002,0,425,102.95,0,,,,307,-27.2,122,,,
5/2/2002,0,159,72.29,543,,,,"16,500.00",-60.6,664,,,
5/3/2002,0,387,44.72,342,,,,"15,500.00",-64.1,452,,,
5/4/2002,0,0,0,0,,,,151,-76.5,28,,,
5/5/2002,0,0,0,0,,,,297,5.11,95.2,,,
5/6/2002,0,63,7.85,0,,,,"1,310.00",-260,73.8,,,
5/7/2002,0,0,0,273,,,,"15,200.00",-503,725,,,
5/8/2002,0,227,16.81,154,,,,"12,700.00",-143,227,,,
5/9/2002,0,51,20.56,910,,,,"17,700.00",-60,"1,000.00",,,
5/10/2002,0,0,0,0,,,,317,-43,131,,,
5/11/2002,0,0,0,0,,,,101,-235,0,,,
5/12/2002,0,0,0,0,,,,325,-92.1,52.2,,,
5/13/2002,0,0,0,0,,,,272,-107,60.1,,,
5/14/2002,0,21,67.71,0,,,,413,-27.3,103,,,
5/15/2002,0,0,0,442,,,,"10,400.00",-156,426,,,
5/16/2002,0,0,0,263,,,,"17,400.00",-489,960,,,
5/17/2002,0,0,0,"1,203.00",,,,"17,900.00",24,"1,370.00",,,
5/18/2002,0,0,0,0,,,,364,-275,84.8,,,
5/19/2002,0,0,0,0,,,,150,-140,17.5,,,
5/20/2002,0,15,16.67,0,,,,315,-173,81.8,,,
5/21/2002,0,0,0,"2,771.00",,,,"18,700.00",-124,"2,690.00",,,
5/22/2002,0,0,0,0,,,,671,-202,94.9,,,
5/23/2002,1,11,19.1,0,,,,295,-190,51.5,,,
5/24/2002,0,0,0,0,,,,244,-59.4,70.2,,,
5/25/2002,0,0,0,0,,,,165,-123,20,,,
5/26/2002,0,0,0,0,,,,342,-42.9,82.7,,,
5/27/2002,0,0,0,0,,,,260,-140,54.1,,,
5/28/2002,0,28,9.03,0,,,,135,-171,0,,,
5/29/2002,0,0,0,325,,,,"15,200.00",-139,804,,,
5/30/2002,0,41,17.71,0,,,,201,-94.5,68.1,,,
5/31/2002,1,20,8.96,430,,,,"16,500.00",-158,542,,,
6/1/2002,0,0,0,530,,,,,,,,,
6/2/2002,0,0,0,0,,,,,,,,,
6/3/2002,0,0,0,66,,,,,,,,,
6/4/2002,45,3,13.54,265,,,,,,,,,
6/5/2002,0,0,0,0,,,,,,,,,
6/6/2002,0,0,0,163,,,,,,,,,
6/7/2002,0,0,0,0,,,,,,,,,
6/8/2002,0,0,0,0,,,,,,,,,
6/9/2002,0,0,0,0,,,,,,,,,
6/10/2002,0,10,21.53,0,,,,,,,,,
2/4/2003,17,730,,0,,,,"1,780.00",-64.5,111,,,
2/5/2003,156,"1,249",,"1,142.00",,,,"17,800.00",-207,"1,160.00",,,
2/6/2003,0,0,,265,,,,"4,560.00",-660,231,,,
2/7/2003,2,259,17.71,580,,,,"17,700.00",5.38,680,,,
2/8/2003,0,0,0,0,,,,269,-27.7,86.5,,,
2/9/2003,0,0,0,0,,,,185,-11.2,68.1,,,
2/10/2003,0,0,0,"4,140.00",,,,"18,800.00",-922,"3,960.00",,,
2/11/2003,105,"1,116",131.88,"7,415.00",,,,"20,800.00",-862,"7,770.00",,,
2/12/2003,193,706,117.98,"6,931.00",,,,"21,600.00",-241,"7,180.00",,,
2/13/2003,88,16,72.56,"7,332.00",,,,"23,200.00",-517,"7,550.00",,,
2/14/2003,2,362,62.58,"8,542.00",,,,"22,400.00","-3,110.00","9,790.00",,,
2/15/2003,0,0,0,"12,485.00",,,,"22,200.00","-3,980.00","12,200.00",,,
2/16/2003,0,0,0,"8,909.00",,,,"22,800.00","-1,970.00","11,500.00",,,
2/17/2003,0,0,0,"12,926.00",,,,"22,800.00","-1,190.00","13,000.00",,,
2/18/2003,4,127,133.33,"12,520.00",,,,"23,400.00","-5,260.00","12,800.00",,,
2/19/2003,2,6,110.5,"15,736.00",,,,"24,500.00","-1,730.00","16,100.00",,,
2/20/2003,5,3,192.74,"17,613.00",,,,"24,800.00","-3,610.00","17,800.00",,,
2/21/2003,6,11,155.35,"17,901.00",,,,"24,200.00",-289,"18,500.00",,,
2/22/2003,4,15,160.56,"18,653.00",,,,"25,300.00","-3,130.00","19,500.00",,,
2/23/2003,49,18,193.57,"20,711.00",,,,"26,000.00","17,900.00","21,500.00",,,
2/24/2003,33,3,348.38,"20,973.00",,,,"25,400.00","18,500.00","21,900.00",,,
2/25/2003,46,2,329.98,"21,883.00",,,,"25,000.00","17,700.00","22,600.00",,,
2/26/2003,164,0,250.86,"22,947.00",,,,"25,300.00","21,600.00","23,600.00",,,
2/27/2003,32,0,251.04,"8,628.00",,,,"25,700.00","20,000.00","23,600.00",,,
2/28/2003,41,0,315.63,"22,954.00",,,,"25,400.00","22,500.00","23,900.00",,,
3/1/2003,20,12,389.91,"22,948.00",,,,"26,600.00","22,100.00","23,800.00",,,
3/2/2003,76,22,406.45,"22,902.00",,,,"25,800.00","22,400.00","23,800.00",,,
3/3/2003,9,1,219.01,"22,887.00",,,,"26,100.00","22,000.00","23,800.00",,,
3/4/2003,91,6,273.21,"22,873.00",,,,"25,900.00","22,100.00","23,800.00",,,
3/5/2003,77,0,274.34,"22,838.00",,,,"26,000.00","21,700.00","23,600.00",,,
3/6/2003,149,0,98.61,"22,582.00",,,,"25,200.00","15,300.00","23,300.00",,,
3/7/2003,141,4,318.84,"22,788.00",,,,"24,600.00","20,700.00","22,900.00",,,
3/8/2003,169,10,445.86,"22,823.00",,,,"25,300.00","21,700.00","23,300.00",,,
3/9/2003,"3,089",137,352.9,"22,882.00",,,,"25,900.00","21,400.00","23,800.00",,,
3/10/2003,228,20,318.59,"22,911.00",,,,"26,200.00","21,200.00","23,700.00",,,
