,Date,Water.temp.max,Water.temp.min,Water.temp.mean,Discharge.max,Discharge.min,Discharge.mean,DO.max,DO.min,DO.mean,Month
1302,5/1/2007,25.1,23.3,24.2,211,-534,48.4,7.2,5.8,6.5,5
1303,5/2/2007,25.7,23.8,24.7,193,-37.7,75.9,7.8,6.1,6.9,5
1304,5/3/2007,26.4,24.5,25.3,388,-136,62.1,9.5,6.5,7.6,5
1305,5/4/2007,25.7,24,24.7,174,-120,11.8,9.2,7.2,7.8,5
1306,5/5/2007,24.5,23.6,23.9,240,-86.9,90.8,9,7.4,8.1,5
1307,5/6/2007,NA,NA,NA,13600,-1190,4460,NA,NA,NA,5
1308,5/7/2007,22.3,20.1,21.6,14500,-826,4950,8.9,7.3,8.2,5
1309,5/8/2007,20.4,19.7,20,14100,-1340,4850,8.8,8.3,8.5,5
1310,5/9/2007,20.6,19.8,20,14100,-546,2920,8.5,7.9,8.2,5
1311,5/10/2007,21,19.9,20.4,12800,-1110,3010,8.4,7.9,8.1,5
1312,5/11/2007,22.2,20.7,21.2,13400,-764,3210,8.4,7.7,8,5
1313,5/12/2007,24.1,21.9,22.6,12800,-717,3230,8.1,7.6,7.8,5
1314,5/13/2007,25,23.9,24.3,12900,-56.4,2790,7.8,7.4,7.5,5
1315,5/14/2007,24.4,23.7,24,13200,-97.1,2770,7.8,7.2,7.5,5
1316,5/15/2007,24.3,23.2,23.5,13400,-793,3030,7.6,7.1,7.4,5
1317,5/16/2007,24.4,23.1,23.7,13300,-224,3030,7.8,7.2,7.5,5
1318,5/17/2007,24.1,23.7,23.8,20200,-883,2980,7.7,7.2,7.3,5
1319,5/18/2007,24.2,22.9,23.5,13500,-430,2920,7.6,7.1,7.3,5
1320,5/19/2007,23.1,22.4,22.8,614,25.1,250,7.7,7,7.3,5
1321,5/20/2007,24,22.4,23.1,5520,-435,356,8,7.2,7.5,5
1322,5/21/2007,24.4,23.1,23.7,256,-55.6,92.7,8,7,7.5,5
1323,5/22/2007,24.4,23.6,24,12200,-70.3,384,8.8,6.8,7.7,5
1324,5/23/2007,25.1,24,24.5,296,-91.8,82.9,8,7.2,7.6,5
1325,5/24/2007,25.1,24,24.5,178,-169,49.5,8.3,7.1,7.6,5
1326,5/25/2007,25.5,23.9,24.5,258,-87.4,72,8.8,7.2,7.8,5
1327,5/26/2007,25.8,24.5,25,324,-54.4,112,9,7,7.9,5
1328,5/27/2007,25.9,24.8,25.3,325,-70.9,123,9.2,6.7,8,5
1329,5/28/2007,26.2,25,25.5,276,-21.4,101,8.9,6.9,7.9,5
1330,5/29/2007,26.1,25.1,25.6,240,-299,76,9.4,6.1,7.8,5
1331,5/30/2007,26.6,25.2,25.8,258,-70.3,94.9,NA,NA,NA,5
1332,5/31/2007,26.8,25.6,26,240,-233,59.9,NA,NA,NA,5
1333,1/1/2008,14.3,12.6,13.8,290,-96.5,116,10.3,9.5,9.9,1
1334,1/2/2008,12.6,10.3,11.5,583,150,268,10.6,10,10.3,1
1335,1/3/2008,10.3,9.4,9.7,275,-4.7,154,11.1,10.5,10.7,1
1336,1/4/2008,10.1,8.7,9.4,247,42.3,131,12.9,10.5,10.9,1
1337,1/5/2008,10.2,8.8,9.5,294,42.3,134,12.2,10.5,10.9,1
1338,1/6/2008,11.1,9.7,10.2,275,26.6,140,11.8,10.2,10.7,1
1339,1/7/2008,11.6,10.2,10.5,369,42.2,148,12.9,9.9,10.8,1
1340,1/8/2008,12.6,10.5,11.1,245,10.9,145,11.4,9.7,10.6,1
1341,1/9/2008,13,11.4,12.2,230,10.8,126,11.2,8.6,10.1,1
1342,1/10/2008,14,12.3,13,276,26.6,125,12.2,9,10.3,1
1343,1/11/2008,NA,NA,NA,226,41.8,132,NA,NA,NA,1
1344,1/12/2008,14.8,14.1,14.4,197,10.9,104,10.8,9.9,10.3,1
1345,1/13/2008,14.4,13.8,14.2,228,-97.6,61.5,10.8,9.7,10.3,1
1346,1/14/2008,13.8,12.9,13.4,318,-20,104,10.7,9.9,10.3,1
1347,1/15/2008,12.9,11.8,12.4,285,26.4,118,10.7,10,10.4,1
1348,1/16/2008,11.8,10.7,11.2,166,-20.2,76.4,10.9,10.4,10.6,1
1349,1/17/2008,10.7,10.2,10.4,167,-130,16.4,10.8,10.3,10.5,1
1350,1/18/2008,10.3,9.9,10.1,183,-51.5,68.9,10.9,10.2,10.6,1
1351,1/19/2008,10.1,9.5,9.9,295,-4.7,130,10.9,10.4,10.7,1
1352,1/20/2008,10.1,9,9.5,422,11.1,172,11.1,10.4,10.8,1
1353,1/21/2008,9.2,8.4,8.8,266,-148,97.1,11.4,10.6,11,1
1354,1/22/2008,9.2,8.2,8.7,265,-52.6,64.7,12.3,10.6,11.2,1
1355,1/23/2008,10.4,9,9.6,249,-115,70.9,12.7,10.2,11.3,1
1356,1/24/2008,9.9,9.1,9.6,230,-66.8,91.1,12.3,10.7,11.4,1
1357,1/25/2008,9.1,8.2,8.6,215,-600,86.7,12.9,11.4,11.8,1
1358,1/26/2008,8.8,8.4,8.6,215,10.9,118,13.6,11.3,11.9,1
1359,1/27/2008,10.2,8.2,9,198,-144,102,12.8,11.2,11.7,1
1360,1/28/2008,9.7,8.6,9.2,246,-67.2,77.8,13.4,11.2,11.7,1
1361,1/29/2008,9.9,9,9.5,182,10.9,82.3,12.3,11.1,11.6,1
1362,1/30/2008,10.9,9.8,10.4,167,-97.6,78.5,12.1,11.2,11.6,1
1363,1/31/2008,10.5,9.9,10.2,166,-113,68.6,13,10.9,11.6,1
1364,2/1/2008,11,10.2,10.5,262,-4.69,92.9,12.3,11.1,11.4,2
1365,2/2/2008,11.6,10,10.7,198,-51.5,82.8,13.2,10.9,11.6,2
1366,2/3/2008,11.7,10.4,11,230,10.8,112,15.4,9.8,11.7,2
1367,2/4/2008,11.9,11.3,11.5,167,-36.1,73.9,14.8,9.3,11.2,2
1368,2/5/2008,14.5,11.3,12.6,182,-129,61.6,14.3,9.9,11.6,2
1369,2/6/2008,16.4,12.4,14.2,1350,-36.1,114,12.1,9.2,10.8,2
1370,2/7/2008,16.4,14.2,15,276,-51.5,102,11.5,10.2,10.8,2
1371,2/8/2008,14.5,13.6,14.1,306,10.8,112,11.4,10,10.6,2
1372,2/9/2008,14.6,13.4,14.1,196,-51,82.8,11.6,9.6,10.5,2
1373,2/10/2008,14.2,13.5,13.8,240,-140,97.6,11.1,10.2,10.7,2
1374,2/11/2008,13.8,13.1,13.4,182,10.8,96.1,11.3,10,10.7,2
1375,2/12/2008,14,13,13.4,283,42.1,155,10.6,10.1,10.4,2
1376,2/13/2008,14.8,13.8,14.3,216,-51.7,104,10.5,9.7,10.1,2
1377,2/14/2008,14.2,12.9,13.6,275,10.9,123,10.6,9.9,10.2,2
1378,2/15/2008,14.1,12.9,13.5,180,10.9,94.9,11.1,10,10.5,2
1379,2/16/2008,14.3,13.4,13.7,136,-81.9,55.9,11.7,10.1,10.7,2
1380,2/17/2008,14.5,13.5,13.9,290,-67.2,111,11.6,10.3,10.7,2
1381,2/18/2008,15.7,14.5,15.1,248,-99.8,96.9,11.4,9.9,10.3,2
1382,2/19/2008,14.9,14.1,14.5,322,-4.71,118,10.9,10,10.4,2
1383,2/20/2008,14.4,13.6,14,184,-131,75.1,11,10.1,10.6,2
1384,2/21/2008,14.1,13.4,13.9,169,-68.5,46.7,10.9,10.2,10.7,2
1385,2/22/2008,13.4,12.9,13.1,218,-4.74,122,10.9,10.3,10.6,2
1386,2/23/2008,13.8,12.9,13.3,171,-20.7,91.1,10.9,10,10.4,2
1387,2/24/2008,13.5,13.2,13.4,154,-20.6,60.7,10.8,9.8,10.4,2
1388,2/25/2008,13.8,12.9,13.3,251,42.9,124,12.3,10.1,10.6,2
1389,2/26/2008,14.1,13.4,13.7,302,-20.5,120,10.5,10,10.2,2
1390,2/27/2008,13.6,11.5,12.6,308,-4.67,163,11.1,10.2,10.7,2
1391,2/28/2008,12.1,11,11.5,278,-36.1,131,11.3,10.3,10.8,2
1392,2/29/2008,12.7,11.2,11.9,325,26.9,138,11.7,10.6,11,2
1393,3/1/2008,13.7,12.2,12.9,232,-4.75,100,11.7,10.2,10.9,3
1394,3/2/2008,14,12.8,13.3,216,-51.8,99,12.2,10.6,11.2,3
1395,3/3/2008,14.2,13.2,13.7,297,26.7,136,12.2,10.2,11,3
1396,3/4/2008,15.6,14,14.6,312,27,171,11.3,10,10.7,3
1397,3/5/2008,16.4,15,15.7,215,-52.1,87.9,11.4,10.2,10.7,3
1398,3/6/2008,16.4,15.2,15.8,233,-180,100,NA,NA,NA,3
1399,3/7/2008,16.3,15.8,16,239,43,124,10.3,9.6,10,3
1400,3/8/2008,16.6,15.1,16.1,217,-193,48,10.2,9.1,9.7,3
1401,3/9/2008,15.6,14.3,14.9,234,-68.7,92.9,10.4,9.6,9.9,3
1402,3/10/2008,15.7,14.4,14.9,248,11.1,121,11.3,9.7,10.4,3
1403,3/11/2008,15.6,14.6,15.2,169,-35.9,85.4,11.1,9.9,10.5,3
1404,3/12/2008,16.3,15,15.7,275,10.9,117,11.6,9.6,10.4,3
1405,3/13/2008,16.5,15.2,15.9,279,-20.6,90.3,11.7,9.3,10.3,3
1406,3/14/2008,16.5,15.8,16.1,198,10.9,81.8,11,9.2,10,3
1407,3/15/2008,17.5,15.9,16.6,245,-67,92.3,10.9,8.7,9.9,3
1408,3/16/2008,18.2,16.6,17.4,323,-67,102,10.2,8.6,9.5,3
1409,3/17/2008,17.4,16.8,17.1,152,-67,51.5,10.8,8.6,9.5,3
1410,3/18/2008,NA,NA,NA,234,11,108,NA,NA,NA,3
1411,3/19/2008,18.1,16.5,17.2,283,26.9,134,10.5,8.9,9.6,3
1412,3/20/2008,18.6,17.5,18,541,-67,212,10.6,8.9,9.9,3
1413,3/21/2008,NA,NA,NA,295,11,104,NA,NA,NA,3
1414,3/22/2008,18.7,17.3,18,184,-36,64.2,10.6,9.4,10,3
1415,3/23/2008,18.4,17.6,18,168,-67.4,50.5,10.9,9.3,10,3
1416,3/24/2008,17.9,16.8,17.4,322,10.9,132,10.3,9.4,9.8,3
1417,3/25/2008,17.6,16.2,16.8,197,-20.3,109,11.4,9.4,10.4,3
1418,3/26/2008,NA,NA,NA,167,-36,87.6,NA,NA,NA,3
1419,3/27/2008,18,16.6,17.3,152,-129,65.6,11.4,9.5,10.5,3
1420,3/28/2008,18.8,17.4,18.1,151,-66.6,52.3,11.3,9.2,10.3,3
1421,3/29/2008,18.8,17.7,18.3,183,-99,64.9,10.1,8.6,9.3,3
1422,3/30/2008,17.7,16,16.9,151,-35.7,60.9,10.4,9.3,9.8,3
1423,3/31/2008,16.4,15.7,16,231,11,116,10.8,8.8,9.7,3
1424,4/1/2008,17.9,16.2,16.9,277,-20.5,120,11.2,9.2,10,4
1425,4/2/2008,18.7,17.8,18.1,297,-181,93.7,11,9.2,10.1,4
1426,4/3/2008,18,16.8,17.3,170,-4.73,94.4,9.9,9.2,9.5,4
1427,4/4/2008,18.1,16.6,17.2,251,-20.9,121,10.6,9,9.8,4
1428,4/5/2008,19.3,18.1,18.5,303,43.1,131,10.3,8.3,9.3,4
1429,4/6/2008,20.3,18.8,19.3,387,11.5,140,10.1,8.3,9.1,4
1430,4/7/2008,19.6,18.9,19.2,227,-21.7,93.2,8.5,7.9,8.1,4
1431,4/8/2008,19.2,18.5,18.9,194,-38.1,88.6,8.2,7.2,7.8,4
1432,4/9/2008,19.4,18.4,18.9,355,28,145,8.3,7,7.6,4
1433,4/10/2008,19.1,18.6,18.9,7290,27.7,1540,8.8,7.4,8.2,4
1434,4/11/2008,20.7,19,19.9,6170,-144,1540,9.3,7.5,8.7,4
1435,4/12/2008,22,20.4,21.3,5690,-560,1470,8.9,8.2,8.6,4
1436,4/13/2008,21.5,20.4,21.1,5530,57.2,1480,8.3,7.8,8.1,4
1437,4/14/2008,20.9,19.9,20.5,6100,46.5,1600,8,7.6,7.7,4
1438,4/15/2008,20.2,19.3,19.9,5460,-9.84,1500,8.5,7.5,8,4
1439,4/16/2008,19.3,18.4,18.8,5390,-9.58,1420,8.9,7.6,8.3,4
1440,4/17/2008,18.7,17.6,18.2,5370,-196,1330,NA,NA,NA,4
1441,4/18/2008,18.4,17.3,17.9,7980,-666,1610,NA,NA,NA,4
1442,4/19/2008,19.4,17.9,18.6,5650,101,1590,9.4,8.1,8.8,4
1443,4/20/2008,20,19.1,19.5,5480,-170,1380,9.8,7.7,8.6,4
1444,4/21/2008,20.9,19.5,20.2,5730,-216,1560,8.6,7.9,8.3,4
1445,4/22/2008,20.8,19.6,20.2,5080,-477,788,8.7,7.7,8.1,4
1446,4/23/2008,20.5,19.8,20.1,5170,-34.4,781,8.1,6.9,7.7,4
1447,4/24/2008,21.3,19.7,20.4,4980,-372,746,8.3,6.9,7.8,4
1448,4/25/2008,21,19.9,20.4,5400,-682,858,8.4,6.9,7.8,4
1449,4/26/2008,22.3,20.6,21.5,5080,-294,769,9.3,7,7.9,4
1450,4/27/2008,23.2,21.6,22.5,4850,-623,679,8.8,7.1,7.9,4
1451,4/28/2008,NA,NA,NA,5700,78.7,914,NA,NA,NA,4
1452,4/29/2008,22.9,21.6,22.2,5290,-330,729,8.4,7.1,7.9,4
1453,4/30/2008,23,21.4,22.2,5270,-227,865,8.3,6.4,7.9,4
1454,5/1/2008,23,21.6,22.2,5150,-381,857,8.4,7.4,7.8,5
1455,5/2/2008,23.2,21.8,22.5,5010,-250,635,8.6,6.8,7.8,5
1456,5/3/2008,23.1,21.9,22.5,5140,-218,777,8.3,7.2,7.9,5
1457,5/4/2008,23.3,22.2,22.8,5070,-667,832,8.8,7.5,8.2,5
1458,5/5/2008,24.1,22.7,23.7,8630,-522,951,8.7,7.5,8,5
1459,5/6/2008,24,23.3,23.7,5230,-90.1,854,8.4,7.1,7.7,5
1460,5/7/2008,24.5,23.3,23.9,4780,74.4,566,8.6,7.2,7.7,5
1461,5/8/2008,NA,NA,NA,355,-4.67,170,NA,NA,NA,5
1462,5/9/2008,NA,NA,NA,13900,-446,624,NA,NA,NA,5
1463,5/10/2008,25.7,24.3,25,199,-35.8,80.9,8.4,7.2,7.8,5
1464,5/11/2008,25.4,23.9,24.8,317,-160,42.1,8.4,7.4,7.8,5
1465,5/12/2008,23.9,22.3,23,392,-4.54,194,8.9,7.8,8.3,5
1466,5/13/2008,23.4,22.2,22.9,452,52,177,9.7,8.1,8.7,5
1467,5/14/2008,24.1,22.5,23.3,348,27.5,131,9.7,8.1,8.8,5
1468,5/15/2008,24.6,23.3,23.9,233,-4.75,110,9.7,8.1,8.7,5
1469,5/16/2008,25,23.9,24.5,201,-67.2,83.3,9.4,8,8.5,5
1470,5/17/2008,25.2,23.6,24.4,290,-4.7,99.8,9.6,7.9,8.6,5
1471,5/18/2008,25,24,24.4,183,-82.1,75.3,9.2,7.5,8.4,5
1472,5/19/2008,24.9,23.5,24.2,182,-4.73,80.6,8.9,7.7,8.2,5
1473,5/20/2008,25.4,23.9,24.7,167,-128,55.1,9,7,8.1,5
1474,5/21/2008,25.1,24.5,24.8,15300,-229,805,8.2,7.1,7.5,5
1475,5/22/2008,25.2,23.8,24.6,4580,-311,176,8.2,7.2,7.7,5
1476,5/23/2008,25.1,24.2,24.6,377,-4.63,138,8.5,6.8,7.7,5
1477,5/24/2008,25.3,24.3,24.9,286,-20,98.4,NA,NA,NA,5
1478,5/25/2008,25.2,23.8,24.3,165,-112,63.2,9.8,7.5,8.5,5
1479,5/26/2008,25.4,24,24.6,337,10.9,130,9.7,7.8,8.6,5
1480,5/27/2008,25.8,24.4,25.1,10900,-630,276,9,7.6,8.2,5
1481,5/28/2008,26.6,25,25.7,240,-51.3,94.4,8.8,7.1,7.9,5
1482,5/29/2008,25.9,24.5,25.1,181,-4.65,91.7,8.2,7.5,7.7,5
1483,5/30/2008,25.8,24.1,24.7,443,-20.1,135,NA,NA,NA,5
1484,5/31/2008,26.8,24.9,25.6,1070,-441,133,8.5,7.2,7.8,5
1485,1/1/2009,12.5,10.6,11.6,23100,302,9520,12,11.3,11.5,1
1486,1/2/2009,10.9,10.5,10.7,22100,-532,6880,12,11.7,11.8,1
1487,1/3/2009,11.7,10.6,11.2,21900,-1020,5970,11.9,11.4,11.7,1
1488,1/4/2009,12.2,11.7,11.9,21800,-889,6100,11.6,11.2,11.5,1
1489,1/5/2009,12.9,12.2,12.4,22300,-757,6080,11.5,11.2,11.3,1
1490,1/6/2009,14.2,12.6,13.5,22500,-405,9530,11.7,11,11.4,1
1491,1/7/2009,14.3,13.9,14.2,22800,-1300,9480,11.7,10.5,11,1
1492,1/8/2009,13.9,12,12.7,22000,-2890,9250,11.4,10,10.8,1
1493,1/9/2009,12.1,11.3,11.7,22700,-1170,10000,11.4,10.5,11.1,1
1494,1/10/2009,12.1,11.4,11.6,22800,-647,8880,12.3,11,11.4,1
1495,1/11/2009,12.8,12.1,12.5,15100,912,9530,13.8,11.2,12,1
1496,1/12/2009,12.8,12,12.3,16700,-2720,4510,11.6,11,11.4,1
1497,1/13/2009,12,10.7,11.6,22600,149,8250,11.8,11.1,11.4,1
1498,1/14/2009,10.7,10.1,10.3,23700,-2650,11300,12,11.4,11.7,1
1499,1/15/2009,10.6,9.4,10,22600,-3550,11300,12.4,11.5,12,1
1500,1/16/2009,10.1,8.6,9.2,22800,-690,16100,13.2,12.2,12.6,1
1501,1/17/2009,8.6,7.7,8.1,24000,3890,15900,13.1,12.2,12.7,1
1502,1/18/2009,8.4,7.5,8,23700,-2020,11900,13,12.6,12.8,1
1503,1/19/2009,9.1,8.1,8.5,23600,-2350,13100,12.9,12.2,12.6,1
1504,1/20/2009,9.1,7.7,8.5,24300,-1440,14000,12.9,12.4,12.7,1
1505,1/21/2009,7.7,6.3,6.9,23900,-550,12000,12.9,11.9,12.5,1
1506,1/22/2009,6.8,6.1,6.4,23700,-324,9570,12.6,12.1,12.4,1
1507,1/23/2009,7.6,6.8,7.1,22700,-3450,6460,12.8,12.3,12.6,1
1508,1/24/2009,8.2,7.6,7.9,13300,114,3110,12.8,12.4,12.7,1
1509,1/25/2009,9.9,8.1,8.5,20300,-425,3150,NA,NA,NA,1
1510,1/26/2009,NA,NA,NA,12300,-193,2750,NA,NA,NA,1
1511,1/27/2009,NA,NA,NA,12300,-401,2900,NA,NA,NA,1
1512,1/28/2009,9.3,8.2,8.7,682,56.3,284,13,12.4,12.6,1
1513,1/29/2009,10.7,9.2,9.7,305,11.9,160,12.8,11.9,12.5,1
1514,1/30/2009,10.1,8.9,9.5,377,27.5,157,12.7,12.1,12.5,1
1515,1/31/2009,9.6,8.5,9,282,43.2,150,12.6,12,12.4,1
1516,2/1/2009,9.9,8.6,9.2,171,26.9,97.4,12.8,11.9,12.4,2
1517,2/2/2009,10,9,9.6,218,27,126,12.7,11.7,12.2,2
1518,2/3/2009,10.5,9.4,9.9,418,-4.73,186,12.3,11.7,12,2
1519,2/4/2009,NA,NA,NA,384,26.8,163,NA,NA,NA,2
1520,2/5/2009,9.1,7.1,8.2,15200,-406,798,12.8,11.9,12.4,2
1521,2/6/2009,9.1,7.8,8.5,18700,-126,1390,12.6,12.2,12.4,2
1522,2/7/2009,9.6,8.1,8.9,230,27,124,12.7,12.2,12.4,2
1523,2/8/2009,10.4,8.9,9.6,183,-51.8,74.8,12.7,12.1,12.4,2
1524,2/9/2009,11.1,9.8,10.4,269,-20.5,121,12.8,11.9,12.3,2
1525,2/10/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1526,2/11/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1527,2/12/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1528,2/13/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1529,2/14/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1530,2/15/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1531,2/16/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1532,2/17/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1533,2/18/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1534,2/19/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1535,2/20/2009,NA,NA,NA,301,27.4,138,NA,NA,NA,2
1536,2/21/2009,NA,NA,NA,271,27.7,132,NA,NA,NA,2
1537,2/22/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1538,2/23/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1539,2/24/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1540,2/25/2009,NA,NA,NA,NA,NA,0,NA,NA,NA,2
1541,2/26/2009,NA,NA,NA,262,73.6,169,NA,NA,NA,2
1542,2/27/2009,NA,NA,NA,340,57.5,154,NA,NA,NA,2
1543,2/28/2009,12.8,12.5,12.6,309,57.6,148,8.6,7.9,8.3,2
1544,3/1/2009,12.7,10.9,11.9,290,-5.08,124,9.1,7.8,8.4,3
1545,3/2/2009,11.3,9.4,10.5,21400,78.9,9280,12,8.3,10.5,3
1546,3/3/2009,9.4,8.4,8.9,24500,17100,20800,12.8,11.8,12.3,3
1547,3/4/2009,9.7,8.2,8.8,25900,21900,23500,13.2,12.2,12.7,3
1548,3/5/2009,10.5,8.8,9.5,25600,16200,22700,13.2,12.4,12.9,3
1549,3/6/2009,11.4,9.5,10.2,25200,17300,21400,13.3,12.6,12.9,3
1550,3/7/2009,12.7,10.5,11.3,25400,16200,20500,13.3,12.5,12.9,3
1551,3/8/2009,13.6,11.7,12.3,24900,4950,17400,13.2,12.6,12.8,3
1552,3/9/2009,15,13.2,13.9,23300,5010,11800,13,12.1,12.5,3
1553,3/10/2009,15.2,14.6,14.9,7040,4940,6390,12.7,11.9,12.3,3
1554,3/11/2009,15.9,14.8,15.5,7260,4450,6180,12.2,11.2,11.9,3
1555,3/12/2009,16.4,15.7,16.1,12300,5300,7860,12,11.4,11.7,3
1556,3/13/2009,NA,NA,NA,12400,5160,7910,NA,NA,NA,3
1557,3/14/2009,13.6,12.5,12.9,14400,3920,7980,11.6,11,11.4,3
1558,3/15/2009,12.8,12.5,12.7,15100,2630,8360,12,11.2,11.5,3
1559,3/16/2009,13,12.7,12.9,12700,1750,9000,11.8,11.2,11.5,3
1560,3/17/2009,13.5,12.9,13.1,13400,3380,9150,11.7,11.2,11.5,3
1561,3/18/2009,13.8,13.3,13.5,12700,4240,8790,11.9,11.1,11.6,3
1562,3/19/2009,15.1,13.8,14.3,19500,4760,8750,12.1,11.6,11.8,3
1563,3/20/2009,15.6,14.3,15.1,13000,5140,9040,12.1,11.4,11.7,3
1564,3/21/2009,14.7,13.7,14.1,13000,4530,9100,12,11.2,11.7,3
1565,3/22/2009,14.1,13.6,13.9,12800,5140,9070,11.9,11,11.7,3
1566,3/23/2009,15.2,14,14.4,13200,5690,9230,12.1,11.4,11.8,3
1567,3/24/2009,15.6,15.2,15.4,13500,5520,9120,12,11,11.7,3
1568,3/25/2009,15.5,14.8,15,12700,4740,9030,11.8,11.1,11.5,3
1569,3/26/2009,15.8,14.7,15,13200,5740,9460,11.5,11,11.2,3
1570,3/27/2009,16.1,15.4,15.6,17400,6100,11600,11.4,10.7,11,3
1571,3/28/2009,16.2,15.8,16,14100,11100,12500,11.4,10.6,11,3
1572,3/29/2009,17.5,16.1,16.6,23300,10600,16200,11.2,10.5,10.9,3
1573,3/30/2009,17,15.3,16.1,24800,21100,22700,11.6,10.4,11,3
1574,3/31/2009,17.2,16,16.6,24900,21300,23000,12,10.8,11.4,3
1575,4/1/2009,17,16.5,16.7,25300,21300,23300,11.9,11,11.5,4
1576,4/2/2009,16.7,16.4,16.5,24900,21600,23200,11.8,11.1,11.4,4
1577,4/3/2009,18.1,16.4,17.1,24800,21400,23100,11.4,10.8,11.1,4
1578,4/4/2009,18.3,16.7,17.4,25300,16200,23000,11.5,10.8,11.1,4
1579,4/5/2009,18.1,17.1,17.6,24700,17600,22700,11.2,10.8,11,4
1580,4/6/2009,18.4,17.5,17.9,24300,13700,20400,11.2,10.8,10.9,4
1581,4/7/2009,17.5,14.9,15.6,25300,16600,20100,11.8,10.9,11.3,4
1582,4/8/2009,15,14.1,14.5,23700,5360,14500,11.9,11.3,11.7,4
1583,4/9/2009,15.3,15,15.1,7560,5510,6360,11.7,11.3,11.5,4
1584,4/10/2009,17.4,15.3,16.4,7030,-578,4140,11.5,10.2,11.1,4
1585,4/11/2009,18.4,16.7,17.7,6830,67.5,3940,11.1,9.6,10.4,4
1586,4/12/2009,18.5,17.7,18,6300,-156,3790,10.9,9,10.3,4
1587,4/13/2009,18.2,17.6,17.9,12200,121,5580,11.5,9.7,10.9,4
1588,4/14/2009,17.8,17.4,17.6,12800,5460,9360,11.2,10.2,10.7,4
1589,4/15/2009,18,17.5,17.8,17200,5640,9290,11.3,10,10.7,4
1590,4/16/2009,18.1,17.5,17.9,12800,4850,9190,11.8,11,11.4,4
1591,4/17/2009,17.8,17,17.4,15300,5640,11300,12.1,11.4,11.6,4
1592,4/18/2009,18.5,17,17.5,15800,11200,13200,12.3,11.6,12,4
1593,4/19/2009,18.6,17.8,18.1,16100,11800,13300,12.3,11.6,11.9,4
1594,4/20/2009,19.5,18.1,18.5,15400,11400,12800,12.2,11,11.5,4
1595,4/21/2009,19.7,19,19.2,13800,11500,12500,NA,NA,NA,4
1596,4/22/2009,19.7,18.4,18.9,20400,4960,10400,NA,NA,NA,4
1597,4/23/2009,19.8,18.4,18.7,13200,5740,9460,NA,NA,NA,4
1598,4/24/2009,21.3,19.8,20.8,13000,6050,7800,NA,NA,NA,4
1599,4/25/2009,23.5,21.3,22.2,6740,30.5,3410,NA,NA,NA,4
1600,4/26/2009,24.1,22.2,23,6230,164,2960,NA,NA,NA,4
1601,4/27/2009,24.4,23.1,23.6,6020,28.8,3130,NA,NA,NA,4
1602,4/28/2009,24.9,23.5,24.1,5860,-133,2890,NA,NA,NA,4
1603,4/29/2009,25.2,23.8,24.4,5910,53.5,2610,NA,NA,NA,4
1604,4/30/2009,25,24.1,24.6,20900,33.2,2770,NA,NA,NA,4
1605,5/1/2009,25.7,24.3,24.9,20000,-793,3060,NA,NA,NA,5
1606,5/2/2009,25.4,24.7,25,20100,-607,3200,NA,NA,NA,5
1607,5/3/2009,25.8,24.5,24.8,19800,-709,3090,NA,NA,NA,5
1608,5/4/2009,25.5,24.4,24.8,20500,-538,3420,NA,NA,NA,5
1609,5/5/2009,24.8,24.3,24.6,20500,-509,3090,NA,NA,NA,5
1610,5/6/2009,25.3,24,24.3,18000,-1420,3710,NA,NA,NA,5
1611,5/7/2009,25.6,24.1,24.7,20900,60,5870,8.3,7.2,7.7,5
1612,5/8/2009,26.1,25,25.4,21400,-1010,6020,8.5,7.6,8.1,5
1613,5/9/2009,26.8,25.8,26.3,19700,-1990,5690,8.4,7.7,8.1,5
1614,5/10/2009,26.9,26.3,26.5,21300,-2070,5960,8.2,7.5,7.9,5
1615,5/11/2009,27,25.1,26.3,21400,-2160,5970,8.1,7.5,7.8,5
1616,5/12/2009,25.3,24.3,24.8,20500,-582,6200,8.2,7.5,7.8,5
1617,5/13/2009,24.3,23.1,23.9,20900,-2800,5940,8.3,7.8,8.1,5
1618,5/14/2009,24,23,23.3,21700,-1070,6140,8.4,7.7,8,5
1619,5/15/2009,24.8,24,24.3,20900,-83.1,6620,8.5,7.9,8.2,5
1620,5/16/2009,25.7,24.6,25.1,21400,-701,6480,8.6,7.8,8.2,5
1621,5/17/2009,25.8,24.5,25.4,20900,86.3,6180,8.4,7.4,7.9,5
1622,5/18/2009,24.5,21.2,23.2,21900,-2360,6090,8.6,7.7,8,5
1623,5/19/2009,21.2,19.7,20.6,21600,-2520,5820,9,8.3,8.6,5
